sample	target	ratio
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	1	1.02882703777336
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	2	0.993041749502982
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	3	1.02385685884692
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	4	1.01888667992048
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	5	1.05765407554672
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	6	1.13717693836978
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	7	1.09940357852883
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	8	0.924528301886792
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	9	0.988071570576541
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	10	0.916583912611718
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	11	1.03283582089552
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	12	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	13	0.982107355864811
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	14	1.0337972166998
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	15	0.92850049652433
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	16	0.972166998011928
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	17	0.998015873015873
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	18	1.00596421471173
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	19	0.944444444444444
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	20	1.05168986083499
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	21	0.94234592445328
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	22	0.898608349900596
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	23	0.642857142857143
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006389_P001_d__s_C_006389_N001_d/facets/s_C_006389_P001_d__s_C_006389_N001_d/s_C_006389_P001_d__s_C_006389_N001_d.snp_pileup.gz	24	0.550695825049702
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	1	1.07128712871287
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	2	0.937254901960784
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	3	1.03557312252964
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	4	0.981299212598425
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	5	0.988188976377953
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	6	1.02868447082097
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	7	0.945866141732283
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	8	0.908912830558276
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	9	1.00492125984252
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	10	0.951771653543307
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	11	1.14851485148515
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	12	1.02277227722772
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	13	0.941176470588235
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	14	1.04545454545455
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	15	0.964740450538688
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	16	0.954990215264188
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	17	1.01879327398615
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	18	0.982352941176471
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	19	0.983349657198825
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	20	1.09288537549407
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	21	1.01778656126482
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	22	0.94488188976378
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	23	0.577299412915851
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006394_M001_d__s_C_006394_N001_d/facets/s_C_006394_M001_d__s_C_006394_N001_d/s_C_006394_M001_d__s_C_006394_N001_d.snp_pileup.gz	24	0.462745098039216
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	1	1.04510451045105
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	2	0.984649122807018
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	3	0.963815789473684
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	4	1.09978070175439
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	5	0.960526315789474
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	6	1.16703296703297
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	7	1.01646542261251
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	8	0.955043859649123
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	9	1.0021978021978
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	10	0.99780701754386
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	11	1.14065934065934
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	12	1.06695938529089
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	13	1.03402854006586
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	14	1.05817782656422
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	15	0.904605263157895
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	16	0.980263157894737
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	17	1.00657894736842
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	18	1.01866081229418
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	19	0.907894736842105
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	20	1.04939626783754
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	21	0.973684210526316
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	22	0.934210526315789
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	23	0.683114035087719
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006398_M001_d__s_C_006398_N001_d/facets/s_C_006398_M001_d__s_C_006398_N001_d/s_C_006398_M001_d__s_C_006398_N001_d.snp_pileup.gz	24	0.570175438596491
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	1	1.03869047619048
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	2	1.04166666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	3	1.02380952380952
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	4	1.03571428571429
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	5	1.05952380952381
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	6	1.04464285714286
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	7	0.991071428571429
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	8	0.988095238095238
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	9	1.03571428571429
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	10	0.952380952380952
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	11	1.02380952380952
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	12	0.988095238095238
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	13	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	14	1.04761904761905
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	15	0.964285714285714
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	16	0.952380952380952
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	17	1.00892857142857
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	18	0.982142857142857
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	19	0.964285714285714
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	20	0.976190476190476
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	21	1.01190476190476
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	22	0.916666666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	23	0.666666666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P003_d__s_C_006439_N002_d/facets/s_C_006439_P003_d__s_C_006439_N002_d/s_C_006439_P003_d__s_C_006439_N002_d.snp_pileup.gz	24	0.69047619047619
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P004_d__s_C_006439_N002_d/facets/s_C_006439_P004_d__s_C_006439_N002_d/s_C_006439_P004_d__s_C_006439_N002_d.snp_pileup.gz	1	1.02994011976048
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P004_d__s_C_006439_N002_d/facets/s_C_006439_P004_d__s_C_006439_N002_d/s_C_006439_P004_d__s_C_006439_N002_d.snp_pileup.gz	2	1.01190476190476
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P004_d__s_C_006439_N002_d/facets/s_C_006439_P004_d__s_C_006439_N002_d/s_C_006439_P004_d__s_C_006439_N002_d.snp_pileup.gz	3	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006439_P004_d__s_C_006439_N002_d/facets/s_C_006439_P004_d__s_C_006439_N002_d/s_C_006439_P004_d__s_C_006439_N002_d.snp_pileup.gz	4	1.05654761904762
